org_train_loss,org_train_acc,org_train_f1,train_loss,train_acc,train_f1,org_valid_loss,org_valid_acc,org_valid_f1,valid_loss,valid_acc,valid_f1,min_valid_loss,minp_valid_loss,diff_train_loss,diff_valid_loss,diff_loss,dif_orgf_valid_loss,diff_PR,min_org_valid_loss,minp_org_valid_loss
0.05724048987031,0.436456843109204,0.40574560171395,0.047931786626577,0.651515151515152,0.603894977836872,0.065594434738159,0.353354978354978,0.312602928433311,0.052639964967966,0.625,0.55,0.025622753426433,,0,0,0,0,0,0.048374298959971,
0.053349856287241,0.484203624225083,0.461409108767428,0.042315941303969,0.628787878787879,0.575863377694244,0.0631418004632,0.394480519480519,0.357210143852654,0.048484276980162,0.708333333333333,0.650396825396825,0.025622753426433,,-0.005615845322608,-0.004155687987804,0,-0.002452634274959,0,0.048374298959971,
0.044894460588694,0.568371483071054,0.54960786916669,0.035728983581066,0.75,0.720825784132236,0.058739013969898,0.4375,0.40617295884295,0.043773364275694,0.666666666666667,0.625925925925926,0.025622753426433,,-0.006586957722903,-0.004710912704468,0,-0.004402786493302,0,0.048374298959971,
0.042416658252478,0.597520267048164,0.580628117472464,0.031996846199036,0.757575757575758,0.721688674491878,0.059774409979582,0.442911255411255,0.423153340640325,0.042681958526373,0.708333333333333,0.655555555555556,0.025622753426433,,-0.00373213738203,-0.001091405749321,0,0.001035396009684,1,0.048374298959971,
0.04036059230566,0.616177873152122,0.605752095857355,0.030534747987986,0.78030303030303,0.740220922677063,0.056043282151222,0.476731601731602,0.458700149672109,0.039376746863127,0.666666666666667,0.588888888888889,0.025622753426433,,-0.00146209821105,-0.003305211663246,0,-0.00373112782836,0,0.048374298959971,
0.038949925452471,0.632927992370052,0.62873341208163,0.02952534891665,0.810606060606061,0.79552013202942,0.055636584758759,0.476190476190476,0.462906795439775,0.038647390902042,0.791666666666667,0.775,0.025622753426433,,-0.001009399071336,-0.000729355961085,0,-0.000406697392463,0,0.048374298959971,
0.034855492413044,0.674177396280401,0.662124385412589,0.026388032361865,0.818181818181818,0.799581128747795,0.051824510097504,0.522186147186147,0.508687553313076,0.035102877765894,0.875,0.844444444444444,0.025622753426433,,-0.003137316554785,-0.003544513136148,0,-0.003812074661255,0,0.048374298959971,
0.032466605305672,0.700584167858846,0.694682796357791,0.024295158684254,0.886363636363636,0.879863011615885,0.052033666521311,0.517857142857143,0.504845620232408,0.034583989530802,1,1,0.025622753426433,,-0.002092873677611,-0.000518888235092,0,0.000209156423807,1,0.048374298959971,
0.03376965969801,0.684966618979495,0.683701735398836,0.025783468037844,0.833333333333333,0.809866168689698,0.052296988666058,0.509469696969697,0.506718061616616,0.035197529941797,0.833333333333333,0.808730158730159,0.025622753426433,,0.00148830935359,0.000613540410995,0,0.000263322144747,0,0.048374298959971,
0.03255295008421,0.697365283738674,0.697020982528077,0.024098286405206,0.863636363636364,0.853275657502337,0.053620856255293,0.507034632034632,0.506148795880598,0.034858789294958,0.916666666666667,0.911111111111111,0.025622753426433,,-0.001685181632638,-0.000338740646839,0,0.001323867589235,1,0.048374298959971,
0.029891217127442,0.728600381497377,0.725309366065163,0.022255381569266,0.916666666666667,0.916741472417427,0.051624596118927,0.53517316017316,0.524520329347517,0.034203454852104,0.916666666666667,0.911111111111111,0.025622753426433,,-0.00184290483594,-0.000655334442854,0,-0.001996260136366,0,0.048374298959971,
0.029680337756872,0.729196471149261,0.726310475937378,0.021799802780151,0.916666666666667,0.915556705774097,0.052188958972693,0.540854978354978,0.525892955075037,0.033036515116692,0.875,0.872222222222222,0.025622753426433,,-0.000455578789115,-0.001166939735412,0,0.000564362853766,1,0.048374298959971,
0.027995370328426,0.744754411063424,0.740584575181353,0.020215008407831,0.916666666666667,0.916376216376216,0.049844574183226,0.547348484848485,0.540616189299431,0.030933061614633,0.916666666666667,0.916666666666666,0.025622753426433,,-0.00158479437232,-0.002103453502059,0,-0.002344384789467,0,0.048374298959971,
0.027434524148703,0.749105865522175,0.750343743955126,0.019845232367516,0.901515151515152,0.895849197099197,0.050754748284817,0.543831168831169,0.540565819957294,0.031435083597899,0.958333333333333,0.955555555555556,0.025622753426433,,-0.000369776040315,0.000502021983266,1,0.000910174101591,0,0.048374298959971,
0.026251891627908,0.75983547925608,0.760910226855677,0.019214209169149,0.893939393939394,0.897883597883598,0.049795061349869,0.559253246753247,0.54830784433086,0.029632894322276,0.916666666666667,0.916666666666667,0.025622753426433,,-0.000631023198367,-0.001802189275623,0,-0.000959686934948,0,0.048374298959971,
0.025481943041086,0.773068669527897,0.764007603920209,0.018119366839528,0.893939393939394,0.868008870214753,0.051670644432306,0.53517316017316,0.522477540629061,0.031338181346655,0.833333333333333,0.808730158730159,0.025622753426433,,-0.001094842329621,0.001705287024379,1,0.001875583082437,0,0.048374298959971,
0.024474745616317,0.788328564616118,0.78125064591236,0.017461113631725,0.954545454545455,0.95145505247807,0.050680670887232,0.555735930735931,0.544097851125065,0.030459279194474,0.958333333333333,0.955555555555556,0.025622753426433,,-0.000658253207803,-0.000878902152181,0,-0.000989973545074,0,0.048374298959971,
0.024397952482104,0.785288507391512,0.780482706229064,0.017605552449823,0.931818181818182,0.924119316003374,0.051339711993933,0.545183982683983,0.536111610562824,0.030404835939407,0.791666666666667,0.742063492063492,0.025622753426433,,0.000144438818098,-5.4443255067E-05,1,0.000659041106701,1,0.048374298959971,
0.022221663966775,0.803171196948021,0.792288571133003,0.015896756201983,0.901515151515152,0.876173271173271,0.051169779151678,0.550865800865801,0.533377097364846,0.030424678698182,0.833333333333333,0.8,0.025622753426433,,-0.00170879624784,1.98427587750002E-05,1,-0.000169932842255,1,0.048374298959971,
0.0209921579808,0.82141154029566,0.821474709540252,0.014956562779844,0.992424242424242,0.992408557625949,0.049582980573177,0.569264069264069,0.555360077626552,0.028751844540238,0.833333333333333,0.819444444444444,0.025622753426433,,-0.000940193422139,-0.001672834157944,0,-0.001586798578501,0,0.048374298959971,
0.023102791979909,0.790116833571769,0.786403924272674,0.016497349366546,0.901515151515152,0.899085462751081,0.052592936903238,0.551948051948052,0.528124927014587,0.031603176146746,0.791666666666667,0.742063492063492,0.025622753426433,,0.001540786586702,0.002851331606508,0,0.003009956330061,0,0.048374298959971,
0.019938074052334,0.832498807820696,0.831092253316755,0.014228043146432,0.984848484848485,0.985119047619047,0.049528993666172,0.570075757575758,0.556796024771972,0.028631059452891,0.916666666666667,0.916666666666667,0.025622753426433,,-0.002269306220114,-0.002972116693855,0,-0.003063943237066,0,0.048374298959971,
0.019665233790875,0.829518359561278,0.826067175459842,0.014001039788127,0.924242424242424,0.923531595874217,0.050999335944653,0.560876623376623,0.54706306285588,0.029383910819888,0.833333333333333,0.808730158730159,0.025622753426433,,-0.000227003358305,0.000752851366997,1,0.001470342278481,0,0.048374298959971,
0.01956270635128,0.833750596089652,0.835380943512808,0.013235717080534,0.992424242424242,0.992408557625949,0.049542929977179,0.56547619047619,0.564427703046921,0.028211871162057,0.916666666666667,0.916666666666666,0.025622753426433,,-0.000765322707593,-0.001172039657831,0,-0.001456405967474,0,0.048374298959971,
0.018560847267509,0.844420600858369,0.844517157000318,0.012926828116179,0.977272727272727,0.977698412698413,0.049725700169802,0.566017316017316,0.558180071140415,0.028197268024087,0.916666666666667,0.911111111111111,0.025622753426433,,-0.000308888964355,-1.46031379700019E-05,0,0.000182770192623,1,0.048374298959971,
0.018279228359461,0.847460658082976,0.848128576070339,0.01247863471508,0.992424242424242,0.992408557625949,0.049537695944309,0.566017316017316,0.557927357765805,0.027907839044929,0.958333333333333,0.955555555555556,0.025622753426433,,-0.000448193401099,-0.000289428979158,0,-0.000188004225493,0,0.048374298959971,
0.019839515909553,0.827193609918932,0.83004384111582,0.013536762446165,0.96969696969697,0.970106970324362,0.048374298959971,0.576569264069264,0.577020752204526,0.027009412646294,1,1,0.025622753426433,,0.001058127731085,-0.000898426398635,1,-0.001163396984338,0,0.048374298959971,0.048374298959971
0.01644110493362,0.866058655221745,0.864893902622378,0.011395150795579,1,1,0.04938542470336,0.579004329004329,0.566317442448254,0.027878800407052,0.833333333333333,0.819444444444444,0.025622753426433,,-0.002141611650586,0.000869387760758,1,0.001011125743389,0,0.048374298959971,
0.017394736409187,0.856461611826419,0.85450087675664,0.011286095716059,1,1,0.05016228929162,0.560876623376623,0.560363003106182,0.027188325300813,0.958333333333333,0.955555555555556,0.025622753426433,,-0.00010905507952,-0.000690475106239,0,0.00077686458826,1,0.048374298959971,
0.01807052269578,0.848414401525989,0.848715593997251,0.011559508740902,1,1,0.051202394068241,0.556277056277056,0.556620498443485,0.028232535347343,0.916666666666667,0.911111111111111,0.025622753426433,,0.000273413024843,0.00104421004653,0,0.001040104776621,0,0.048374298959971,
0.015284383669496,0.876132570338579,0.876188711104716,0.010624883696437,0.992424242424242,0.992408557625949,0.050393670797348,0.563041125541125,0.556425354730869,0.02831088937819,0.875,0.872222222222222,0.025622753426433,,-0.000934625044465,7.83540308469978E-05,1,-0.000808723270893,1,0.048374298959971,
0.015028233639896,0.879649499284692,0.878559194262351,0.010176863521338,0.992424242424242,0.992408557625949,0.048407781869173,0.579816017316017,0.572777925901436,0.026590822264552,1,1,0.025622753426433,,-0.000448020175099,-0.001720067113638,0,-0.001985888928175,0,0.048374298959971,
0.014448585920036,0.886087267525036,0.886391706757795,0.009303181432188,1,1,0.049732130020857,0.571428571428571,0.566087986125266,0.027546396479011,0.916666666666667,0.916666666666667,0.025622753426433,,-0.00087368208915,0.000955574214459,1,0.001324348151684,0,0.048374298959971,
0.014329115860164,0.886504530281354,0.886831233313565,0.009207233786583,1,1,0.050851300358772,0.565205627705628,0.559435237169073,0.026765057817102,0.875,0.844444444444444,0.025622753426433,,-9.59476456050007E-05,-0.000781338661909,0,0.001119170337915,1,0.048374298959971,
0.01377759128809,0.894909394372914,0.895981407201752,0.009329385124147,0.992424242424242,0.992408557625949,0.049823217093945,0.567911255411255,0.56759770057396,0.027336850762367,0.958333333333333,0.955555555555556,0.025622753426433,,0.000122151337564,0.000571792945265,0,-0.001028083264827,1,0.048374298959971,
0.01470354013145,0.875536480686695,0.876553200743164,0.009847867302597,0.984848484848485,0.985119047619047,0.049545254558325,0.579274891774892,0.572668784189319,0.02612479031086,0.958333333333333,0.955555555555556,0.025622753426433,,0.00051848217845,-0.001212060451507,1,-0.00027796253562,0,0.048374298959971,
0.017711056396365,0.850619933237959,0.845575243649813,0.011465356685221,0.96969696969697,0.969250662889107,0.052547156810761,0.561147186147186,0.540106883270925,0.02922653965652,0.875,0.844444444444444,0.025622753426433,,0.001617489382624,0.00310174934566,0,0.003001902252436,0,0.048374298959971,
0.013666618615389,0.887100619933238,0.884846728499296,0.009197294712067,0.96969696969697,0.96984126984127,0.053979057818651,0.547077922077922,0.535947662763111,0.029583672061563,0.833333333333333,0.8,0.025622753426433,,-0.002268061973154,0.000357132405043,1,0.00143190100789,0,0.048374298959971,
0.012499849312008,0.902241297091082,0.901982323085866,0.007820756174624,1,1,0.049465905874968,0.587662337662338,0.576891660661068,0.026270642876625,0.875,0.872222222222222,0.025622753426433,,-0.001376538537443,-0.003313029184938,0,-0.004513151943683,0,0.048374298959971,
0.011598477140069,0.912434430138293,0.912832030750352,0.00734284799546,1,1,0.050116013735533,0.568452380952381,0.56387775512629,0.027857571840286,0.958333333333333,0.955555555555556,0.025622753426433,,-0.000477908179164,0.001586928963661,1,0.000650107860565,0,0.048374298959971,
0.01150700263679,0.912613257033858,0.912694716893352,0.007424701936543,1,1,0.048568610101938,0.582521645021645,0.578286797823929,0.025622753426433,0.916666666666667,0.883333333333333,0.025622753426433,0.025622753426433,8.18539410830012E-05,-0.002234818413853,1,-0.001547403633595,0,0.048374298959971,
0.012321745976806,0.907844539818789,0.90915583825379,0.007473278790712,0.992424242424242,0.992408557625949,0.049046486616135,0.585497835497836,0.587597493409805,0.025808388367295,0.916666666666667,0.911111111111111,0.025622753426433,,4.85768541690001E-05,0.000185634940862,0,0.000477876514197,0,0.048374298959971,
0.010193720459938,0.924833094897473,0.924836137256433,0.006419680546969,1,1,0.05070786178112,0.563311688311688,0.551646468610728,0.027786130085588,0.916666666666667,0.916666666666666,0.025622753426433,,-0.001053598243743,0.001977741718293,1,0.001661375164985,0,0.048374298959971,
0.009851075708866,0.929244158321412,0.929088197234796,0.005850488319993,1,1,0.049631033092737,0.576298701298701,0.569862656079155,0.026034528389573,0.916666666666667,0.916666666666666,0.025622753426433,,-0.000569192226976,-0.001751601696015,0,-0.001076828688383,0,0.048374298959971,
0.009486035443842,0.931747734859323,0.931816966658836,0.00572027079761,1,1,0.049614168703556,0.580357142857143,0.574427179319839,0.025947391986847,0.875,0.880952380952381,0.025622753426433,,-0.000130217522383,-8.71364027259999E-05,0,-1.68643891809983E-05,0,0.048374298959971,
