org_train_loss,org_train_acc,org_train_f1,train_loss,train_acc,train_f1,org_valid_loss,org_valid_acc,org_valid_f1,valid_loss,valid_acc,valid_f1,,,diff_train_loss,diff_valid_loss,diff_loss,dif_orgf_valid_loss,diff_PR
0.034923162311316,0.743762539225269,0.721742240920081,0.023133559152484,0.984251968503937,0.980555555555556,0.045213043689728,0.655216432633167,0.632850642673618,0.030861122533679,0.875,0.856666666666667,,,0.00011083111167,-2.33054161071743E-05,1,6.6075474023812E-05,1
0.03491485863924,0.746386130973816,0.728174117211037,0.022826051339507,0.992125984251968,0.99170653907496,0.045003183186054,0.654868283625392,0.635928401152055,0.030832678079605,0.958333333333333,0.96,,,-0.000307507812977,-2.84444540739059E-05,0,-0.000209860503674,0
0.034541606903076,0.748598178918668,0.733953704232192,0.02267344109714,0.984251968503937,0.982401304804789,0.04512045532465,0.651618892886155,0.632599257961592,0.031076734885573,0.916666666666667,0.91,,,-0.000152610242367,0.000244056805968,1,0.000117272138596,0
0.034595478326082,0.746283245022892,0.728346690773808,0.022620975971222,0.992125984251968,0.992012288786482,0.045526504516602,0.651038644539863,0.629992403842896,0.030932597815991,0.916666666666667,0.91,,,-5.24651259183849E-05,-0.000144137069583,0,0.000406049191952,1
0.035082127898932,0.741344719378569,0.720573426788818,0.023059543222189,0.976377952755906,0.973395551966019,0.045703403651714,0.656376929325751,0.638876749830846,0.031352926045656,0.916666666666667,0.906666666666667,,,0.000438567250967,0.000420328229666,0,0.000176899135113,0
0.034739244729281,0.746977725191625,0.728582622809411,0.022715203464031,1,1,0.04534574970603,0.652663339909481,0.63221883634147,0.030911764129996,0.958333333333333,0.96,,,-0.000344339758158,-0.00044116191566,0,-0.000357653945684,0
0.034746244549751,0.745665929317352,0.726964625514172,0.022456079721451,0.984251968503937,0.983006535947712,0.045693550258875,0.645584310084716,0.626001322359905,0.031065722927451,0.958333333333333,0.96,,,-0.00025912374258,0.000153958797455,1,0.000347800552845,0
0.034604758024216,0.74713205411801,0.729087162382154,0.022045448422432,0.984251968503937,0.982401304804789,0.045893702656031,0.654288035279099,0.631353940131832,0.030731415376067,0.916666666666667,0.91,,,-0.000410631299019,-0.000334307551384,0,0.000200152397156,1
0.034627187997103,0.750167189670251,0.732772287501862,0.022970356047154,0.992125984251968,0.990389016018307,0.044283539056778,0.657189277010561,0.636698227816359,0.03046427667141,0.916666666666667,0.916666666666667,,,0.000924907624722,-0.000267138704658,1,-0.001610163599253,0
0.034180317074061,0.752250630176449,0.733577158719646,0.022421702742577,1,1,0.045802976936102,0.64755715446211,0.628367347731811,0.031186619773507,0.958333333333333,0.96,,,-0.000548653304577,0.000722343102098,1,0.001519437879324,0
0.034267224371433,0.750578733473944,0.731408473801379,0.022386018186808,1,1,0.045806653797627,0.650574445862829,0.629977212863493,0.03177459910512,0.958333333333333,0.96,,,-3.56845557689667E-05,0.000587979331613,1,3.67686152458885E-06,0
0.033781889826059,0.751427542569062,0.731574092677484,0.021242866292596,0.992125984251968,0.990389016018307,0.045621503144503,0.655680631310201,0.633040155198598,0.030125334858894,0.916666666666667,0.91,,,-0.001143151894212,-0.001649264246225,0,-0.000185150653124,0
0.033959019929171,0.752379237615104,0.73382479194683,0.021969508379698,1,1,0.04554158449173,0.647789253800627,0.628204993825675,0.030746893957257,0.958333333333333,0.96,,,0.000726642087102,0.000621559098363,0,-7.99186527729104E-05,1
0.034097965806723,0.752662173980143,0.73207109212451,0.022404851391912,1,1,0.046389702707529,0.648137402808402,0.625994950699535,0.031601645052433,0.958333333333333,0.96,,,0.000435343012214,0.000854751095176,0,0.000848118215799,0
0.034118287265301,0.751633314470909,0.732455173687969,0.02247010730207,0.984251968503937,0.980555555555556,0.04564430937171,0.645468260415458,0.625137934097736,0.031461764127016,0.875,0.856666666666667,,,6.52559101581539E-05,-0.000139880925417,1,-0.000745393335819,0
0.034174501895905,0.748855393795977,0.732439393892125,0.021946627646685,1,1,0.045633804053068,0.649181849831728,0.631267996699564,0.030313909053803,0.958333333333333,0.96,,,-0.000523479655385,-0.001147855073214,0,-1.05053186416695E-05,0
0.033454827964306,0.75739492772262,0.736994231897113,0.02115966565907,0.992125984251968,0.990389016018307,0.045426476746798,0.655100382963909,0.633510629596515,0.030305987223983,0.916666666666667,0.906666666666667,,,-0.000786961987615,-7.92182981968273E-06,0,-0.000207327306271,0
0.033857397735119,0.752945110345182,0.733303553515135,0.021909974515438,0.984251968503937,0.982095555093267,0.045545067638159,0.650458396193571,0.630826294542138,0.030356913805008,0.958333333333333,0.946666666666667,,,0.000750308856368,5.09265810251236E-05,0,0.000118590891361,0
0.033414300531149,0.757446370698081,0.741366715472001,0.021112179383636,0.992125984251968,0.992012288786482,0.04551512002945,0.647789253800627,0.626291559018535,0.030192015692592,0.875,0.856666666666667,,,-0.000797795131803,-0.000164898112416,0,-2.99476087093353E-05,0
0.033217340707779,0.758989659961932,0.741056897928501,0.020817892625928,1,1,0.045548416674137,0.654055935940583,0.633230897394675,0.029793357476592,0.958333333333333,0.96,,,-0.000294286757708,-0.000398658216,0,3.32966446876595E-05,1
0.033688060939312,0.755800195483307,0.736931221770626,0.021774688735604,1,1,0.045937784016132,0.644075664384356,0.622026216013373,0.031346838921309,0.958333333333333,0.96,,,0.000956796109676,0.001553481444716,0,0.000389367341995,0
0.033636774867773,0.755645866556922,0.736172881963787,0.021550312638283,0.992125984251968,0.990389016018307,0.045520171523094,0.654636184286875,0.633106191623501,0.030538273975253,0.875,0.856666666666667,,,-0.000224376097322,-0.000808564946055,0,-0.000417612493038,0
0.033956702798605,0.757034826894388,0.741224933929237,0.022273974493146,1,1,0.045008175075054,0.657653475687594,0.641865712449173,0.030693421140313,0.916666666666667,0.91,,,0.000723661854863,0.00015514716506,0,-0.00051199644804,1
0.03333106264472,0.758089407891352,0.738865723813818,0.021269770339131,1,1,0.045322220772505,0.655448531971684,0.633113256526217,0.030084645375609,0.958333333333333,0.96,,,-0.001004204154015,-0.000608775764704,0,0.000314045697451,1
0.033040806651116,0.762487782293328,0.744665326161036,0.020828854292631,1,1,0.046301770955324,0.645700359753975,0.624605573190224,0.030776731669903,0.916666666666667,0.91,,,-0.0004409160465,0.000692086294293,1,0.000979550182819,0
0.033430848270655,0.755800195483307,0.73586346578765,0.02149629406631,0.984251968503937,0.980555555555556,0.045292727649212,0.65649297899501,0.634505945560673,0.030583074316383,0.875,0.856666666666667,,,0.000667439773679,-0.00019365735352,1,-0.001009043306112,0
0.033453401178122,0.75407685580534,0.735933380246256,0.021639844402671,0.992125984251968,0.990389016018307,0.045173835009337,0.656957177672044,0.636012076763853,0.030557587742806,0.875,0.856666666666667,,,0.000143550336361,-2.54865735769307E-05,1,-0.000118892639875,0
0.03320237249136,0.759889912032512,0.740834755937686,0.021232958883047,0.992125984251968,0.990389016018307,0.04658716917038,0.645468260415458,0.626413377287073,0.031490832567215,0.958333333333333,0.96,,,-0.000406885519624,0.000933244824409,1,0.001413334161043,0
0.033400401473045,0.756546118627501,0.738399551107326,0.021554058417678,0.992125984251968,0.990389016018307,0.045486897230148,0.656957177672044,0.640492369251296,0.030111214146018,0.958333333333333,0.96,,,0.000321099534631,-0.001379618421197,1,-0.001100271940231,0
0.03286898881197,0.763568084778024,0.746728546249065,0.021064601838589,1,1,0.045426391065121,0.652431240570964,0.631973060453111,0.030221909284592,0.916666666666667,0.91,,,-0.000489456579089,0.000110695138574,1,-6.05061650276253E-05,1
0.033327586948872,0.76073872112763,0.746081942936511,0.021547203883529,1,1,0.045839350670576,0.648021353139144,0.630850478544564,0.031288560479879,0.916666666666667,0.91,,,0.00048260204494,0.001066651195288,0,0.000412959605455,0
0.032851204276085,0.760327177323936,0.742319843768159,0.020859822630882,0.984251968503937,0.982401304804789,0.046667266637087,0.645700359753975,0.623645733561333,0.031356737017632,0.833333333333333,0.793333333333333,,,-0.000687381252646,6.81765377521515E-05,1,0.000827915966511,0
,,,,,,0.044283539056778,,,0.029793357476592,,,,,,,,,
