,loss,accuracy,f1_metric,pesl,val_loss,val_accuracy,val_f1_metric,org_valid_loss,valid_loss,ms_uqm_mse,ms_uqm_acc,ms_uqm_f1,diff_org_loss,diff_loss,diff_PR
0,2.8969905376434326,0.3007931709289551,0.27567577362060547,0.32746440172195435,1.7716213464736938,0.41258740425109863,0.37045687437057495,0.25568443536758423,0.1663709580898285,0.10818914391605565,0.6363636363636364,0.6533333333333333,0,0,0
1,1.1354159116744995,0.5750457644462585,0.5486701130867004,0.18685902655124664,1.7179570198059082,0.451748252,0.4086496829986572,0.24186715483665466,0.16390612721443176,0.10572431530548508,0.6363636363636364,0.6533333333333333,-0.013817281,-0.002464831,3.40573E-05
2,0.8527776002883911,0.6757168769836426,0.6508830785751343,0.14380520582199097,1.6681504249572754,0.4923076927661896,0.4360140860080719,0.2317979633808136,0.17733994126319885,0.10461269000918878,0.5454545454545454,0.5333333333333333,-0.010069191,0.013433814,-0.000135268
3,0.7122100591659546,0.726052463,0.7187417149543762,0.11990731209516525,1.7053823471069336,0.5076923370361328,0.45295754075050354,0.22946839034557343,0.162257582,0.1040757672174199,0.6363636363636364,0.6533333333333333,-0.002329573,-0.015082359,3.51355E-05
4,0.6115353107452393,0.7654057145118713,0.7521654963493347,0.10472851991653442,1.7576955556869507,0.4895104765892029,0.4428143799304962,0.23460155725479126,0.1788862645626068,0.10615899603668195,0.5454545454545454,0.5333333333333333,0.005133167,0.016628683,8.53578E-05
5,0.5563395619392395,0.7888956665992737,0.7835044264793396,0.093024477,1.8216750621795654,0.49930068850517273,0.4562698304653168,0.23495815694332123,0.16377344727516174,0.10559164101798252,0.6363636363636364,0.6533333333333333,0.0003566,-0.015112817,-5.38923E-06
6,0.50994581,0.8096400499343872,0.8012830018997192,0.086211726,1.818045735359192,0.4923076927661896,0.4569438099861145,0.23519304394721985,0.1636994183063507,0.10551761121861764,0.6363636363636364,0.6533333333333333,0.000234887,-7.4029E-05,-1.73884E-08
7,0.4766860604286194,0.8206223249435425,0.820064366,0.079789326,1.8547277450561523,0.4867132902145386,0.45529621839523315,0.23895634710788727,0.15828409790992737,0.10010227319127907,0.6363636363636364,0.6533333333333333,0.003763303,-0.00541532,-2.03795E-05
8,0.4339886009693146,0.8358755111694336,0.8322992920875549,0.073244199,1.8789098262786865,0.4867132902145386,0.4513026177883148,0.23965489864349365,0.17584384977817535,0.1031165738649226,0.5454545454545454,0.5333333333333333,0.000698552,0.017559752,1.22664E-05
9,0.3985752761363983,0.849298358,0.8462372422218323,0.067645773,1.8694677352905273,0.5076923370361328,0.4660545289516449,0.23519906401634216,0.17064183950424194,0.097914561,0.5454545454545454,0.5333333333333333,-0.004455835,-0.00520201,2.31793E-05
