,loss,accuracy,f1_metric,pesl,val_loss,val_accuracy,val_f1_metric,org_valid_loss,valid_loss,ms_uqm_mse,ms_uqm_acc,ms_uqm_f1,diff_org_loss,diff_loss,diff_PR
0,1.9856953620910645,0.4285508990287781,0.3803635835647583,0.10431978851556778,2.4803223609924316,0.35545334219932556,0.2965799868106842,0.11737615615129471,0.11130844056606293,0.059473119,0.32142857142857145,0.2467948717948718,0,0,0
1,1.217645525932312,0.5730288624763489,0.5324000120162964,0.078298882,2.592404604,0.37516427,0.33451154828071594,0.11691530793905258,0.1048106923699379,0.058431721662504675,0.39285714285714285,0.3116938616938617,-0.000460848,-0.006497748,2.99448E-06
2,1.1165180206298828,0.5964382886886597,0.5570849776268005,0.074252017,2.6254618167877197,0.3876478374004364,0.3487858474254608,0.11561644077301025,0.10377217084169388,0.057393210116724165,0.39285714285714285,0.3023504273504274,-0.001298867,-0.001038522,1.3489E-06
3,1.079908013343811,0.6069223284721375,0.5723499059677124,0.072536558,2.643756628036499,0.37976348400115967,0.3414153754711151,0.11568228155374527,0.10228975117206573,0.055910784,0.39285714285714285,0.3041125541125541,6.58408E-05,-0.00148242,-9.76037E-08
4,1.0367778539657593,0.6166881918907166,0.5805249214172363,0.070800103,2.6693437099456787,0.37713533639907837,0.3478383719921112,0.11614511162042618,0.10048754513263702,0.056836748,0.42857142857142855,0.31501831501831506,0.00046283,-0.001802206,-8.34115E-07
5,1.0149104595184326,0.620853066,0.5941892266273499,0.069924437,2.643967628479004,0.3896189332008362,0.34932708740234375,0.11447311192750931,0.099473439,0.055822648,0.42857142857142855,0.3342948717948718,-0.001672,-0.001014106,1.69558E-06
6,0.991127074,0.6290392279624939,0.6015452742576599,0.068534732,2.697786569595337,0.40341654419898987,0.3664672374725342,0.11342474818229675,0.09967649,0.056025689499903886,0.42857142857142855,0.3342948717948718,-0.001048364,0.000203051,-2.12871E-07
7,0.9595131278038025,0.6376562118530273,0.6113108992576599,0.067002274,2.7522854804992676,0.37713533639907837,0.3472778797149658,0.11753180623054504,0.10809247940778732,0.058985337583244486,0.35714285714285715,0.2833333333333333,0.004107058,0.00841599,3.4565E-05
8,0.9662584662437439,0.6346402168273926,0.6091272830963135,0.067451432,2.8318049907684326,0.38699081540107727,0.35904252529144287,0.11615557223558426,0.099979028,0.056328228457062264,0.42857142857142855,0.3055555555555555,-0.001376234,-0.008113451,1.1166E-05
9,0.9383139610290527,0.6520178318023682,0.6184980273246765,0.065290317,2.8734989166259766,0.38107752799987793,0.3501073122024536,0.11829929798841476,0.10151509940624237,0.057864301,0.42857142857142855,0.32201132201132204,0.002143726,0.001536071,3.29292E-06
